cell_id,table_name,row_index,column,competitor,value,evidence_ids
产品体验与上手门槛对比_0_新用户上手引导设计,产品体验与上手门槛对比,0,新用户上手引导设计,腾讯CodeBuddy,内置新手-进阶-专家三级指引，新用户首次上手耗时压缩至38分钟，上手友好度突出,"[""ev_046"", ""ev_045""]"
产品体验与上手门槛对比_0_evidence_ids,产品体验与上手门槛对比,0,evidence_ids,腾讯CodeBuddy,"[""ev_046"", ""ev_045""]","[""ev_046"", ""ev_045""]"
产品体验与上手门槛对比_0_支持的操作系统,产品体验与上手门槛对比,0,支持的操作系统,腾讯CodeBuddy,,"[""ev_046"", ""ev_045""]"
产品体验与上手门槛对比_0_第三方插件迁移方案,产品体验与上手门槛对比,0,第三方插件迁移方案,腾讯CodeBuddy,,"[""ev_046"", ""ev_045""]"
产品体验与上手门槛对比_1_竞品,产品体验与上手门槛对比,1,竞品,qoder,qoder,"[""ev_004"", ""ev_007"", ""ev_008"", ""ev_009""]"
产品体验与上手门槛对比_1_VS_Code插件兼容性,产品体验与上手门槛对比,1,VS Code插件兼容性,qoder,v2.5.0+版本支持深度协同，原生不兼容VS Code插件二进制格式，VS Code侧迭代优先级低,"[""ev_004"", ""ev_007"", ""ev_008"", ""ev_009""]"
产品体验与上手门槛对比_1_新用户上手引导设计,产品体验与上手门槛对比,1,新用户上手引导设计,qoder,内置5分钟交互式入门教学模块，配套多形态轻量化指引，上手门槛低,"[""ev_004"", ""ev_007"", ""ev_008"", ""ev_009""]"
产品体验与上手门槛对比_1_evidence_ids,产品体验与上手门槛对比,1,evidence_ids,qoder,"[""ev_004"", ""ev_007"", ""ev_008"", ""ev_009""]","[""ev_004"", ""ev_007"", ""ev_008"", ""ev_009""]"
产品体验与上手门槛对比_1_支持的操作系统,产品体验与上手门槛对比,1,支持的操作系统,qoder,全平台覆盖Windows、macOS，Linux端为Beta版,"[""ev_004"", ""ev_007"", ""ev_008"", ""ev_009""]"
产品体验与上手门槛对比_1_第三方插件迁移方案,产品体验与上手门槛对比,1,第三方插件迁移方案,qoder,常用插件一键匹配内置等效规则模板，小众插件可通过YAML手动定义,"[""ev_004"", ""ev_007"", ""ev_008"", ""ev_009""]"
Agent核心技术能力对比_0_竞品,Agent核心技术能力对比,0,竞品,腾讯CodeBuddy,腾讯CodeBuddy,"[""ev_046"", ""ev_048""]"
Agent核心技术能力对比_0_底层技术架构,Agent核心技术能力对比,0,底层技术架构,腾讯CodeBuddy,采用「基础能力+场景深化」双层架构，混元+DeepSeek混合双引擎，AST+向量化实现工程级代码理解,"[""ev_046"", ""ev_048""]"
Agent核心技术能力对比_0_支持接入的大模型清单,Agent核心技术能力对比,0,支持接入的大模型清单,腾讯CodeBuddy,默认搭载腾讯混元、DeepSeek，同时支持切换Claude、GPT等模型,"[""ev_046"", ""ev_048""]"
Agent核心技术能力对比_0_evidence_ids,Agent核心技术能力对比,0,evidence_ids,腾讯CodeBuddy,"[""ev_046"", ""ev_048""]","[""ev_046"", ""ev_048""]"
Agent核心技术能力对比_0_大代码库检索上限,Agent核心技术能力对比,0,大代码库检索上限,腾讯CodeBuddy,,"[""ev_046"", ""ev_048""]"
Agent核心技术能力对比_0_多Agent协作能力,Agent核心技术能力对比,0,多Agent协作能力,腾讯CodeBuddy,,"[""ev_046"", ""ev_048""]"
Agent核心技术能力对比_1_竞品,Agent核心技术能力对比,1,竞品,qoder,qoder,"[""ev_006"", ""ev_012"", ""ev_014""]"
Agent核心技术能力对比_1_底层技术架构,Agent核心技术能力对比,1,底层技术架构,qoder,依托四大上下文工程支柱搭配五大异步机制，提供5种适配不同场景的项目结构规范,"[""ev_006"", ""ev_012"", ""ev_014""]"
Agent核心技术能力对比_1_支持接入的大模型清单,Agent核心技术能力对比,1,支持接入的大模型清单,qoder,集成Claude、GPT、Gemini等大模型，提供Lite/Efficient/Performance/Auto四类分级选择器,"[""ev_006"", ""ev_012"", ""ev_014""]"
Agent核心技术能力对比_1_evidence_ids,Agent核心技术能力对比,1,evidence_ids,qoder,"[""ev_006"", ""ev_012"", ""ev_014""]","[""ev_006"", ""ev_012"", ""ev_014""]"
Agent核心技术能力对比_1_大代码库检索上限,Agent核心技术能力对比,1,大代码库检索上限,qoder,支持一次性检索10万个代码文件,"[""ev_006"", ""ev_012"", ""ev_014""]"
Agent核心技术能力对比_1_多Agent协作能力,Agent核心技术能力对比,1,多Agent协作能力,qoder,支持多个智能代理协同工作,"[""ev_006"", ""ev_012"", ""ev_014""]"
AI专属核心功能矩阵对比_0_竞品,AI专属核心功能矩阵对比,0,竞品,腾讯CodeBuddy,腾讯CodeBuddy,"[""ev_049""]"
AI专属核心功能矩阵对比_0_AI自主开发模式,AI专属核心功能矩阵对比,0,AI自主开发模式,腾讯CodeBuddy,支持Craft智能体模式，AI自主拆解需求完成多文件代码生成改写，输出可执行完整项目,"[""ev_049""]"
AI专属核心功能矩阵对比_0_智能代码预测能力,AI专属核心功能矩阵对比,0,智能代码预测能力,腾讯CodeBuddy,基于30+种补全策略实现行级、函数级、跨文件自动续写，可生成70%以上后续代码,"[""ev_049""]"
AI专属核心功能矩阵对比_0_特色独有功能,AI专属核心功能矩阵对比,0,特色独有功能,腾讯CodeBuddy,独有Figma设计稿转代码能力，支持微信小程序专项优化，中文SQL优化,"[""ev_049""]"
AI专属核心功能矩阵对比_0_evidence_ids,AI专属核心功能矩阵对比,0,evidence_ids,腾讯CodeBuddy,"[""ev_049""]","[""ev_049""]"
AI专属核心功能矩阵对比_0_全自动任务执行模式,AI专属核心功能矩阵对比,0,全自动任务执行模式,腾讯CodeBuddy,,"[""ev_049""]"
AI专属核心功能矩阵对比_1_竞品,AI专属核心功能矩阵对比,1,竞品,qoder,qoder,"[""ev_013"", ""ev_015"", ""ev_016"", ""ev_060""]"
AI专属核心功能矩阵对比_1_AI自主开发模式,AI专属核心功能矩阵对比,1,AI自主开发模式,qoder,提供Qoder模式（AI主导全流程编程）、Editor模式（用户主导AI辅助）双模式,"[""ev_013"", ""ev_015"", ""ev_016"", ""ev_060""]"
AI专属核心功能矩阵对比_1_智能代码预测能力,AI专属核心功能矩阵对比,1,智能代码预测能力,qoder,支持Next Edits智能预测下一步编辑操作，上下文感知生成行级补全,"[""ev_013"", ""ev_015"", ""ev_016"", ""ev_060""]"
AI专属核心功能矩阵对比_1_特色独有功能,AI专属核心功能矩阵对比,1,特色独有功能,qoder,,"[""ev_013"", ""ev_015"", ""ev_016"", ""ev_060""]"
AI专属核心功能矩阵对比_1_evidence_ids,AI专属核心功能矩阵对比,1,evidence_ids,qoder,"[""ev_013"", ""ev_015"", ""ev_016"", ""ev_060""]","[""ev_013"", ""ev_015"", ""ev_016"", ""ev_060""]"
AI专属核心功能矩阵对比_1_全自动任务执行模式,AI专属核心功能矩阵对比,1,全自动任务执行模式,qoder,Quest任务模式支持自然语言委派任务到云端沙箱异步执行，数天开发周期压缩至十分钟级,"[""ev_013"", ""ev_015"", ""ev_016"", ""ev_060""]"
商业化定价与权益对比_0_竞品,商业化定价与权益对比,0,竞品,腾讯CodeBuddy,腾讯CodeBuddy,"[""ev_047"", ""ev_040"", ""ev_050""]"
商业化定价与权益对比_0_免费版资源配额,商业化定价与权益对比,0,免费版资源配额,腾讯CodeBuddy,2025年9月活动期免费额度为每月10万token+50次完整项目生成,"[""ev_047"", ""ev_040"", ""ev_050""]"
商业化定价与权益对比_0_全档位定价体系,商业化定价与权益对比,0,全档位定价体系,腾讯CodeBuddy,公开包含个人版、旗舰版、专享版、企业版四档，SaaS企业版198元/人/月，专有云企业版316元/人/月，Pro版99元/年,"[""ev_047"", ""ev_040"", ""ev_050""]"
商业化定价与权益对比_0_新用户试用权益,商业化定价与权益对比,0,新用户试用权益,腾讯CodeBuddy,2026年5-8月购买SaaS企业版的客户首月额外赠送2000 Credits，其余个人新用户权益未公开,"[""ev_047"", ""ev_040"", ""ev_050""]"
商业化定价与权益对比_0_evidence_ids,商业化定价与权益对比,0,evidence_ids,腾讯CodeBuddy,"[""ev_047"", ""ev_040"", ""ev_050""]","[""ev_047"", ""ev_040"", ""ev_050""]"
商业化定价与权益对比_0_计费单位与消耗规则,商业化定价与权益对比,0,计费单位与消耗规则,腾讯CodeBuddy,,"[""ev_047"", ""ev_040"", ""ev_050""]"
商业化定价与权益对比_1_竞品,商业化定价与权益对比,1,竞品,qoder,qoder,"[""ev_011"", ""ev_010"", ""ev_019"", ""ev_018""]"
商业化定价与权益对比_1_免费版资源配额,商业化定价与权益对比,1,免费版资源配额,qoder,2026年5月更新后每月0 Credits，仅开放基础代码补全和有限聊天积分,"[""ev_011"", ""ev_010"", ""ev_019"", ""ev_018""]"
商业化定价与权益对比_1_全档位定价体系,商业化定价与权益对比,1,全档位定价体系,qoder,国内专业版Pro定价99元/月、799元/年，暂未公开国内Pro+档位,"[""ev_011"", ""ev_010"", ""ev_019"", ""ev_018""]"
商业化定价与权益对比_1_新用户试用权益,商业化定价与权益对比,1,新用户试用权益,qoder,新用户可享2周免费试用，赠送1000 Credits，覆盖全部付费核心功能,"[""ev_011"", ""ev_010"", ""ev_019"", ""ev_018""]"
商业化定价与权益对比_1_evidence_ids,商业化定价与权益对比,1,evidence_ids,qoder,"[""ev_011"", ""ev_010"", ""ev_019"", ""ev_018""]","[""ev_011"", ""ev_010"", ""ev_019"", ""ev_018""]"
商业化定价与权益对比_1_计费单位与消耗规则,商业化定价与权益对比,1,计费单位与消耗规则,qoder,采用Credits为核心计费单位，最贵的极致性能模型仅消耗1.1倍Credit，2025年9月后耐用度提升1/3,"[""ev_011"", ""ev_010"", ""ev_019"", ""ev_018""]"
企业级合规与部署能力对比_0_竞品,企业级合规与部署能力对比,0,竞品,腾讯CodeBuddy,腾讯CodeBuddy,"[""ev_043""]"
企业级合规与部署能力对比_0_私有化部署支持,企业级合规与部署能力对比,0,私有化部署支持,腾讯CodeBuddy,企业版支持全栈私有化部署，所有组件运行在自有内网，无强制外网依赖,"[""ev_043""]"
企业级合规与部署能力对比_0_安全合规认证,企业级合规与部署能力对比,0,安全合规认证,腾讯CodeBuddy,已通过等保2.0三级认证，采用国密SM4加密，API通信启用mTLS双向认证,"[""ev_043""]"
企业级合规与部署能力对比_0_权限管控与审计能力,企业级合规与部署能力对比,0,权限管控与审计能力,腾讯CodeBuddy,支持SSO单点登录，配套授权管理、研效看板、成员统计、企业知识管理等能力,"[""ev_043""]"
企业级合规与部署能力对比_0_evidence_ids,企业级合规与部署能力对比,0,evidence_ids,腾讯CodeBuddy,"[""ev_043""]","[""ev_043""]"
企业级合规与部署能力对比_1_竞品,企业级合规与部署能力对比,1,竞品,qoder,qoder,"[""ev_017"", ""ev_054""]"
企业级合规与部署能力对比_1_私有化部署支持,企业级合规与部署能力对比,1,私有化部署支持,qoder,,"[""ev_017"", ""ev_054""]"
企业级合规与部署能力对比_1_安全合规认证,企业级合规与部署能力对比,1,安全合规认证,qoder,,"[""ev_017"", ""ev_054""]"
企业级合规与部署能力对比_1_权限管控与审计能力,企业级合规与部署能力对比,1,权限管控与审计能力,qoder,专业版支持导出带区块链存证哈希值的权限审计报告，可自定义17类操作的授权等级,"[""ev_017"", ""ev_054""]"
企业级合规与部署能力对比_1_evidence_ids,企业级合规与部署能力对比,1,evidence_ids,qoder,"[""ev_017"", ""ev_054""]","[""ev_017"", ""ev_054""]"
集成生态与开放能力对比_0_竞品,集成生态与开放能力对比,0,竞品,腾讯CodeBuddy,腾讯CodeBuddy,"[""ev_035""]"
集成生态与开放能力对比_0_MCP生态支持情况,集成生态与开放能力对比,0,MCP生态支持情况,腾讯CodeBuddy,国内少数支持MCP开放生态的AI编程工具之一,"[""ev_035""]"
集成生态与开放能力对比_0_evidence_ids,集成生态与开放能力对比,0,evidence_ids,腾讯CodeBuddy,"[""ev_035""]","[""ev_035""]"
集成生态与开放能力对比_0_外部工具打通能力,集成生态与开放能力对比,0,外部工具打通能力,腾讯CodeBuddy,,"[""ev_035""]"
集成生态与开放能力对比_1_竞品,集成生态与开放能力对比,1,竞品,qoder,qoder,"[""ev_005""]"
集成生态与开放能力对比_1_MCP生态支持情况,集成生态与开放能力对比,1,MCP生态支持情况,qoder,全面支持MCP工具生态，可接入MCP市场各类工具,"[""ev_005""]"
集成生态与开放能力对比_1_evidence_ids,集成生态与开放能力对比,1,evidence_ids,qoder,"[""ev_005""]","[""ev_005""]"
集成生态与开放能力对比_1_外部工具打通能力,集成生态与开放能力对比,1,外部工具打通能力,qoder,通过MCP协议无缝接入数据库、API、浏览器、终端等外部工具，实现开发全流程打通,"[""ev_005""]"
用户反馈与现存短板对比_0_竞品,用户反馈与现存短板对比,0,竞品,腾讯CodeBuddy,腾讯CodeBuddy,"[""ev_045"", ""ev_044""]"
用户反馈与现存短板对比_0_公开用户口碑亮点,用户反馈与现存短板对比,0,公开用户口碑亮点,腾讯CodeBuddy,上手友好度在同期6款面向初学者的AI代码工具中表现突出，中文交互准确率达95.8%,"[""ev_045"", ""ev_044""]"
用户反馈与现存短板对比_0_已披露的产品短板_风险,用户反馈与现存短板对比,0,已披露的产品短板/风险,腾讯CodeBuddy,复杂项目规模化使用场景下原生存在上下文污染、自动熔断缺陷，需配套定制化SOP保障落地效果,"[""ev_045"", ""ev_044""]"
用户反馈与现存短板对比_0_evidence_ids,用户反馈与现存短板对比,0,evidence_ids,腾讯CodeBuddy,"[""ev_045"", ""ev_044""]","[""ev_045"", ""ev_044""]"
用户反馈与现存短板对比_1_竞品,用户反馈与现存短板对比,1,竞品,qoder,qoder,"[""ev_020"", ""ev_021""]"
用户反馈与现存短板对比_1_公开用户口碑亮点,用户反馈与现存短板对比,1,公开用户口碑亮点,qoder,Credit定价诚意高于同类产品，上线2个月已获得全球数十万开发者信赖,"[""ev_020"", ""ev_021""]"
用户反馈与现存短板对比_1_已披露的产品短板_风险,用户反馈与现存短板对比,1,已披露的产品短板/风险,qoder,非官方安装包存在植入恶意代码风险，部分宣传指标无第三方评测支撑，VS Code生态迁移存在适配成本,"[""ev_020"", ""ev_021""]"
用户反馈与现存短板对比_1_evidence_ids,用户反馈与现存短板对比,1,evidence_ids,qoder,"[""ev_020"", ""ev_021""]","[""ev_020"", ""ev_021""]"
