cell_id,table_name,row_index,column,competitor,value,evidence_ids
核心硬件配置横向对比表_2_证据ID,核心硬件配置横向对比表,2,证据ID,小米AX9000,"[""ev_069"", ""ev_070"", ""ev_075"", ""ev_076""]","[""ev_069"", ""ev_070"", ""ev_075"", ""ev_076""]"
核心硬件配置横向对比表_2_竞品,核心硬件配置横向对比表,2,竞品,小米AX9000,小米AX9000,"[""ev_069"", ""ev_070"", ""ev_075"", ""ev_076""]"
核心功能与差异化能力对比表_0_竞品名称,核心功能与差异化能力对比表,0,竞品名称,Redmi AX3600,,[]
核心功能与差异化能力对比表_0_游戏加速能力,核心功能与差异化能力对比表,0,游戏加速能力,Redmi AX3600,待搜索,[]
核心功能与差异化能力对比表_0_网络安全防护特性,核心功能与差异化能力对比表,0,网络安全防护特性,Redmi AX3600,待搜索,[]
核心功能与差异化能力对比表_0_Mesh组网支持,核心功能与差异化能力对比表,0,Mesh组网支持,Redmi AX3600,待搜索,[]
核心功能与差异化能力对比表_0_USB存储兼容格式,核心功能与差异化能力对比表,0,USB存储兼容格式,Redmi AX3600,待搜索,[]
核心功能与差异化能力对比表_0_证据ID,核心功能与差异化能力对比表,0,证据ID,Redmi AX3600,[],[]
核心功能与差异化能力对比表_0_竞品,核心功能与差异化能力对比表,0,竞品,Redmi AX3600,Redmi AX3600,[]
核心功能与差异化能力对比表_1_竞品名称,核心功能与差异化能力对比表,1,竞品名称,华硕TUF GAMING AX5400,,[]
核心功能与差异化能力对比表_1_游戏加速能力,核心功能与差异化能力对比表,1,游戏加速能力,华硕TUF GAMING AX5400,待搜索,[]
核心功能与差异化能力对比表_1_网络安全防护特性,核心功能与差异化能力对比表,1,网络安全防护特性,华硕TUF GAMING AX5400,待搜索,[]
核心功能与差异化能力对比表_1_Mesh组网支持,核心功能与差异化能力对比表,1,Mesh组网支持,华硕TUF GAMING AX5400,待搜索,[]
核心功能与差异化能力对比表_1_USB存储兼容格式,核心功能与差异化能力对比表,1,USB存储兼容格式,华硕TUF GAMING AX5400,待搜索,[]
核心功能与差异化能力对比表_1_证据ID,核心功能与差异化能力对比表,1,证据ID,华硕TUF GAMING AX5400,[],[]
核心功能与差异化能力对比表_1_竞品,核心功能与差异化能力对比表,1,竞品,华硕TUF GAMING AX5400,华硕TUF GAMING AX5400,[]
核心功能与差异化能力对比表_2_竞品名称,核心功能与差异化能力对比表,2,竞品名称,小米AX9000,,"[""ev_071"", ""ev_072"", ""ev_074"", ""ev_075""]"
核心功能与差异化能力对比表_2_游戏加速能力,核心功能与差异化能力对比表,2,游戏加速能力,小米AX9000,配备独立5.8GHz电竞频段，仅支持小米手机专属游戏加速，非小米生态机型无法享受专属低延迟优化,"[""ev_071"", ""ev_072"", ""ev_074"", ""ev_075""]"
核心功能与差异化能力对比表_2_网络安全防护特性,核心功能与差异化能力对比表,2,网络安全防护特性,小米AX9000,支持WPA-PSK/WPA2-PSK/WPA3-SAE全系列加密、无线访问控制黑白名单、SSID隐藏功能，内置防火墙,"[""ev_071"", ""ev_072"", ""ev_074"", ""ev_075""]"
核心功能与差异化能力对比表_2_Mesh组网支持,核心功能与差异化能力对比表,2,Mesh组网支持,小米AX9000,支持最多10台小米WiFi6路由器Mesh混合组网，实现多节点无缝漫游,"[""ev_071"", ""ev_072"", ""ev_074"", ""ev_075""]"
核心功能与差异化能力对比表_2_USB存储兼容格式,核心功能与差异化能力对比表,2,USB存储兼容格式,小米AX9000,仅支持NTFS/FAT32文件系统，不兼容APFS、Ext系列等其他常用格式,"[""ev_071"", ""ev_072"", ""ev_074"", ""ev_075""]"
核心功能与差异化能力对比表_2_证据ID,核心功能与差异化能力对比表,2,证据ID,小米AX9000,"[""ev_071"", ""ev_072"", ""ev_074"", ""ev_075""]","[""ev_071"", ""ev_072"", ""ev_074"", ""ev_075""]"
核心功能与差异化能力对比表_2_竞品,核心功能与差异化能力对比表,2,竞品,小米AX9000,小米AX9000,"[""ev_071"", ""ev_072"", ""ev_074"", ""ev_075""]"
定价与生态适配对比表_0_竞品名称,定价与生态适配对比表,0,竞品名称,Redmi AX3600,,[]
定价与生态适配对比表_0_日常售价区间,定价与生态适配对比表,0,日常售价区间,Redmi AX3600,待搜索,[]
定价与生态适配对比表_0_接入生态,定价与生态适配对比表,0,接入生态,Redmi AX3600,待搜索,[]
定价与生态适配对比表_0_管理端支持,定价与生态适配对比表,0,管理端支持,Redmi AX3600,待搜索,[]
定价与生态适配对比表_0_标称覆盖面积,定价与生态适配对比表,0,标称覆盖面积,Redmi AX3600,待搜索,[]
定价与生态适配对比表_0_证据ID,定价与生态适配对比表,0,证据ID,Redmi AX3600,[],[]
定价与生态适配对比表_0_竞品,定价与生态适配对比表,0,竞品,Redmi AX3600,Redmi AX3600,[]
定价与生态适配对比表_1_竞品名称,定价与生态适配对比表,1,竞品名称,华硕TUF GAMING AX5400,,[]
定价与生态适配对比表_1_日常售价区间,定价与生态适配对比表,1,日常售价区间,华硕TUF GAMING AX5400,待搜索,[]
定价与生态适配对比表_1_接入生态,定价与生态适配对比表,1,接入生态,华硕TUF GAMING AX5400,待搜索,[]
定价与生态适配对比表_1_管理端支持,定价与生态适配对比表,1,管理端支持,华硕TUF GAMING AX5400,待搜索,[]
定价与生态适配对比表_1_标称覆盖面积,定价与生态适配对比表,1,标称覆盖面积,华硕TUF GAMING AX5400,待搜索,[]
定价与生态适配对比表_1_证据ID,定价与生态适配对比表,1,证据ID,华硕TUF GAMING AX5400,[],[]
定价与生态适配对比表_1_竞品,定价与生态适配对比表,1,竞品,华硕TUF GAMING AX5400,华硕TUF GAMING AX5400,[]
定价与生态适配对比表_2_竞品名称,定价与生态适配对比表,2,竞品名称,小米AX9000,,"[""ev_073"", ""ev_075"", ""ev_076""]"
定价与生态适配对比表_2_日常售价区间,定价与生态适配对比表,2,日常售价区间,小米AX9000,899-999元，远高于500元目标价位段,"[""ev_073"", ""ev_075"", ""ev_076""]"
定价与生态适配对比表_2_接入生态,定价与生态适配对比表,2,接入生态,小米AX9000,无需额外网关即可接入米家生态,"[""ev_073"", ""ev_075"", ""ev_076""]"
定价与生态适配对比表_2_管理端支持,定价与生态适配对比表,2,管理端支持,小米AX9000,支持Web/安卓/iOS三端管理,"[""ev_073"", ""ev_075"", ""ev_076""]"
定价与生态适配对比表_2_标称覆盖面积,定价与生态适配对比表,2,标称覆盖面积,小米AX9000,90-120平大户型,"[""ev_073"", ""ev_075"", ""ev_076""]"
定价与生态适配对比表_2_证据ID,定价与生态适配对比表,2,证据ID,小米AX9000,"[""ev_073"", ""ev_075"", ""ev_076""]","[""ev_073"", ""ev_075"", ""ev_076""]"
定价与生态适配对比表_2_竞品,定价与生态适配对比表,2,竞品,小米AX9000,小米AX9000,"[""ev_073"", ""ev_075"", ""ev_076""]"
