cell_id,table_name,row_index,column,competitor,value,evidence_ids
定价与售后政策对比表_0_增值权益,定价与售后政策对比表,0,增值权益,Redmi AX3600,无付费增值服务，7天无理由15天包换,[]
定价与售后政策对比表_1_竞品名称,定价与售后政策对比表,1,竞品名称,华硕TUF GAMING AX5400,华硕TUF GAMING AX5400,[]
定价与售后政策对比表_1_日常售价区间,定价与售后政策对比表,1,日常售价区间,华硕TUF GAMING AX5400,全渠道470-799元，主流集中在549-599元,[]
定价与售后政策对比表_1_整机质保,定价与售后政策对比表,1,整机质保,华硕TUF GAMING AX5400,3年官方质保,[]
定价与售后政策对比表_1_增值权益,定价与售后政策对比表,1,增值权益,华硕TUF GAMING AX5400,可选139元付费上门安装调试服务,[]
定价与售后政策对比表_2_竞品名称,定价与售后政策对比表,2,竞品名称,小米AX9000,小米AX9000,[]
定价与售后政策对比表_2_日常售价区间,定价与售后政策对比表,2,日常售价区间,小米AX9000,日常899-999元，远高于500元目标价位段,[]
定价与售后政策对比表_2_整机质保,定价与售后政策对比表,2,整机质保,小米AX9000,12个月全国联保,[]
定价与售后政策对比表_2_增值权益,定价与售后政策对比表,2,增值权益,小米AX9000,无公开付费增值服务,[]
用户反馈优缺点对比表_0_竞品名称,用户反馈优缺点对比表,0,竞品名称,Redmi AX3600,Redmi AX3600,[]
用户反馈优缺点对比表_0_用户公认优点,用户反馈优缺点对比表,0,用户公认优点,Redmi AX3600,信号覆盖强、多设备接入稳定、操作简便、性价比高,[]
用户反馈优缺点对比表_0_核心短板,用户反馈优缺点对比表,0,核心短板,Redmi AX3600,2.4G信号表现不佳，5GHz频段实际速度未达预期,[]
用户反馈优缺点对比表_1_竞品名称,用户反馈优缺点对比表,1,竞品名称,华硕TUF GAMING AX5400,华硕TUF GAMING AX5400,[]
用户反馈优缺点对比表_1_用户公认优点,用户反馈优缺点对比表,1,用户公认优点,华硕TUF GAMING AX5400,信号强、传输速度快、三端游戏加速好用、3年质保周期长,[]
用户反馈优缺点对比表_1_核心短板,用户反馈优缺点对比表,1,核心短板,华硕TUF GAMING AX5400,天线数量标注存在冲突，无2.5G网口，散热方案未公开,[]
用户反馈优缺点对比表_2_竞品名称,用户反馈优缺点对比表,2,竞品名称,小米AX9000,小米AX9000,[]
用户反馈优缺点对比表_2_用户公认优点,用户反馈优缺点对比表,2,用户公认优点,小米AX9000,用料扎实信号强，运行稳定，Mesh组网扩展能力强,[]
用户反馈优缺点对比表_2_核心短板,用户反馈优缺点对比表,2,核心短板,小米AX9000,正式版固件1年半未更新，高负载下外壳温度高，体积大无法放弱电箱,[]
